id,product_name,brand,category,product_url,ingredient_raw,price
168,ElsheSkin Retinal Advance Serum,ElsheSkin,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/elsheskin-retinal-advance-serum,"Aqua, Pentylene Glycol, Propanediol, Niacinamide, Dipropylene Glycol, Glycerin, Alpha-Arbutin, Hydrolyzed Collagen, Retinal, Ascorbic Acid, Phospholipids, Caprylic/Capric Triglyceride, Sodium Palmitoyl Proline, Nymphaea Alba Flower Extract, Butylene Glycol, Ceteareth-25, Cetyl Alcohol, Behenic Acid, Cholesterol, Ceramide NP, Ceramide NS, Ceramide EOS, Ceramide EOP, Ceramide AP, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Ethylhexylglycerin, Phenoxyethanol, Ascorbyl Palmitate, Tocopherol, Lecithin, Glyceryl Stearate, Glyceryl Oleate, Citric Acid, Nicotiana Benthamiana Hexapeptide-40 SH-Polypeptide-76, Chamomilla Recutita Flower Extract, Sodium Benzoate, Potassium Sorbate, Acetyl Hexapeptide-8, Tetradecyl Aminobutyroylvalylaminobutyric Urea Trifluoroacetate, Magnesium Chloride, Palmitoyl Tripeptide-5, Calendula Officinalis Flower Extract, Propylene Glycol, Asparagopsis Armata Extract, Ammonium Acryloyldimethyltaurate/VP Copolymer, Hibiscus Sabdariffa Extract, Xanthan Gum, Palmitoyl Hexapeptide-52, Lactic Acid/Glycolic Acid Copolymer, Polyvinyl Alcohol, Palmitoyl Heptapeptide-18, Caprylyl Glycol, Glyceryl Caprylate, Phenylpropanol, Oligopeptide-1, Squalane, Ubiquinone, Tocopheryl Acetate, Hydroxyethylcellulose, Disodium Phosphate, Sodium Phosphate, Polysorbate 60, Sodium Nitrate, Glyoxal, Ethoxydiglycol, Hyaluronic Acid.",
169,ELFormula Eye Serum,ELFormula,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/elformula-eye-serum,"Water, Glycerin, Butylene Glycol, Squalane, Cyclopentasiloxane, Cetearyl Alcohol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Lactobacillus/Rice Ferment, Polyglyceryl-6 Distearate, 1,2-Hexanediol, Diglycerin, Hydroxyacetophenone, Niacinamide, Ectoin, Cetearyl Glucoside, Dimethicone Crosspolymer, Sodium Hyaluronate, Jojoba Esters, Caffeine, Cyclodextrin, Ergothioneine, Collagen, Glucose, Polyglyceryl-3 Beeswax, Cetyl Alcohol, Beta-Glucan, Propanediol, Xanthan Gum, Polysorbate 20, Trehalose, Caprylyl Glycol, Ethylhexylglycerin, Arginine/Lysine Polypeptide, Palmitoyl Tripeptide-1, Acetyl Hexapeptide-8, Palmitoyl Tetrapeptide-7.",
170,ElsheSkin Radiant Glow Moisturizer,ElsheSkin,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/elsheskin-radiant-glow-moisturizer,"Aqua, Potassium Methoxysalicylate, Niacinamide (5%), Tranexamic Acid (3%), Cyclopentasiloxane, Undecylenoyl Phenylalanine (2%), Squalane, Alpha-Arbutin (2%), Saccharide Isomerate, Glycerin, Propylene Glycol, Isohexadecane, Glutathione (1%), Dimethicone/Vinyl Dimethicone Crosspolymer, Arbutin, Vitis Vinifera Seed Extract, Lecithin, Linoleic Acid, Tocopheryl Acetate, Sodium Ascorbyl Phosphate, PEG-40 Hydrogenated Castor Oil, Linolenic Acid, PEG-10 Dimethicone Crosspolymer, Centella Asiatica Leaf Extract, Butylene Glycol, Hamamelis Virginiana Leaf Extract, Citric Acid, Sodium Sulfite, Acetyl Tyrosine, Saxifraga Sarmentosa Extract, Paeonia Suffruticosa Root Extract, Aminopropyl Ascorbyl Phosphate, Scutellaria Baicalensis Root Extract, Pisum Sativum Seed Extract, Chenopodium Quinoa Seed Extract, Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate, Pentylene Glycol, Potassium Thiocyanate, Lactoferrin, Lactoperoxidase, Glucose Oxidase, Glucose Pentaacetate, Potassium Phosphate, Disodium Phosphate, Ubiquinone, Sodium Palmitoyl Proline, Nymphaea Alba Flower Extract, Dipropylene Glycol, Phenoxyethanol, Ethylhexylglycerin, Vaccinium Myrtillus Fruit Extract, Terminalia Ferdinandiana Fruit Extract, 1,2-Hexanediol, Glycyrrhiza Glabra Root Extract, Ceteareth-25, Cetyl Alcohol, Behenic Acid, Cholesterol, Ceramide NP, Ceramide NS, Ceramide EOS, Ceramide EOP, Ceramide AP, Caprooyl Phytosphingosine, Caprooyl Sphingosine, Ascorbyl Palmitate, Tocopherol, Glyceryl Stearate, Glyceryl Oleate, Arisaema Amurense Extract, Decyl Glucoside, Kojic Acid, Hexapeptide-2, Carbomer, Borago Officinalis Seed Oil, Arginine, 4-Butylresorcinol, Dextrin, Tetrahydrodiferuloylmethane, Sodium Hyaluronate Crosspolymer, Sodium Hyaluronate, Sodium Acetylated Hyaluronate, Hydrolyzed Sodium Hyaluronate, Disodium EDTA, Allantoin, Aminomethyl Propanol, Dimethylmethoxy Chromanyl Palmitate, Acetyl Glucosamine, Hyaluronic Acid, Dipeptide-4, Retinyl Palmitate.",
171,Esqa Concealer New,Esqa,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/esqa-concealer-new,"Isododecane, Hydrogenated Polydecene, Trimethylsiloxysilicate, Cera Microcristallina, Titanium Dioxide, Phytosteryl/Octyldodecyl Lauroyl Glutamate, Lauryl PEG-10 Tris(Trimethylsiloxy)silylethyl Dimethicone, Silica, Dimethicone, Dextrin Palmitate/Hexyldecanoate, Diphenyl Dimethicone, Disteardimonium Hectorite, Mica, C30-45 Alkyl Dimethicone, Phenoxyethanol, Propylene Carbonate, Simmondsia Chinensis Seed Wax, Helianthus Annuus Seed Wax, Water, Helianthus Annuus Seed Oil, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tocopheryl Acetate, Rosa Canina Flower Oil, Methicone, Glycerin, Acacia Decurrens Flower Wax, Butylene Glycol, Chamomilla Recutita Flower Oil, Calendula Officinalis Flower Extract, Sodium Benzoate, Potassium Sorbate, Citric Acid, Ci 15850, Ci 77120, Ci 77491, Ci 77492, Ci 77499.",
172,Finally Found You! Oatstanding Retinal 2in1 Eye Cream & Face Cream,Finally Found You!,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/finally-found-you-oatstanding-retinal-2in1-eye-cream-face-cream,"Aqua, Glycerin, Caprylic/Capric Triglyceride, Dipropylene Glycol, Cetearyl Alcohol, Butylene Glycol, Silica, Cetearyl Olivate, Avena Sativa (Oat) Kernel Extract, Glyceryl Stearate SE, Sorbitan Olivate, Propylene Glycol, Oryza Sativa Germ Extract, Tocopheryl Acetate, Bisabolol, Mannitol, Phosphatidylcholine, Titanium Dioxide, Avena Sativa Kernel Flour, Diethylhexyl Syringylidenemalonate, Citric Acid, Retinal, Phenoxyethanol, Carbomer, Chlorphenesin, Acetyl Hexapeptide-8, Tromethamine, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Glycine Soja (Soybean) Seed Extract, Cetyl Alcohol, Potassium Sorbate, Sodium Benzoate, 1,2-Hexanediol, Xanthan Gum, Sodium Chloride, Caramel, Dextrin, Ci 16255, Ci 19140, Caprylyl Glycol.",
173,the Aubree Centella+Greentea Power Cream,the Aubree,"#paraben-free, #sulfate-free",https://www.skincarisma.com/products/the-aubree-centella-greentea-power-cream,"Aqua, Cyclopentasiloxane, Dimethicone, Cetearyl Alcohol, Niacinamide, Glycerin, Sodium PCA, Propylene Glycol Dibenzoate, PEG/PPG-20/20 Phenylisopropyl Caprylyl Dimethicone, Centella Asiatica Extract, Camellia Sinensis (Green Tea) Extract, Phenoxyethanol, PEG-20 Stearate, Carbomer, Polyacrylamide, Triethanolamine, C13-14 Isoparaffin, Laureth-7, Sodium Hyaluronate, Tetrasodium EDTA, Parfum.",
174,Theraskin Vitacid,Theraskin,#sulfate-free,https://www.skincarisma.com/products/theraskin-vitacid,"Tretinoin, Nicotinamide, Tocopheryl Acetate, Ascorbic Acid, Ammonium Acryloyldimethyltaurate/VP Copolymer, Imidazolidinyl Urea, Propylene Glycol, Disodium EDTA, Cetostearyl Alcohol, Polysorbate 60, Petrolatum, PPG-14 Butyl Ether, Butylated Hydroxytoluene, Decyl Oleate, Ceteth-10 Phosphate, Dicetyl Phosphate, Methylparaben, Ethylparaben, Propylparaben, Butylparaben, Phenoxyethanol, Dimethiconol, Cyclopentasiloxane, Cyclomethicone, Fragrance, Purified Water.",
175,Cica Deep Cleansing Micellar Water,Elsheskin,#fragrance & essentialoil-free,https://www.skincarisma.com/products/cica-deep-cleansing-micellar-water,"Aqua, Poloxamer 184, PEG-6 Caprylic/Capric Glycerides, Niacinamide, Glycerin, Butylene Glycol, Centella Asiatica Extract, Asiaticoside, Madecassoside, Asiatic Acid, Disodium Cocoyl Glutamate, Xylitylglucoside, Anhydroxylitol, Xylitol, Saccharomyces/Rice Ferment Filtrate, Allantoin, Sodium PCA, Sodium Hyaluronate, Hydrolyzed Sodium Hyaluronate, Ethylhexylglycerin, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Potassium Hyaluronate, Sodium Acetylated Hyaluronate, Sodium Hyaluronate Crosspolymer, Phenoxyethanol, Sodium Benzoate, Tetrasodium EDTA, Pentylene Glycol, Propanediol.",USD 2.50
176,R.E.D Blemish Clear Soothing Cream,Dr.G,#fragrance & essentialoil-free,https://www.skincarisma.com/products/r-e-d-blemish-clear-soothing-cream,"Water(Aqua/Eau), Glycerin, Butylene Glycol, Dicaprylyl Ether, Niacinamide, 1,2-Hexanediol, Hydrogenated Polydecene, Pentylene Glycol, Dicaprylyl Carbonate, Vinyl Dimethicone, Caprylyl Methicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Panthenol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Dimethiconol, Polymethylsilsesquioxane, Tromethamine, Dipotassium Glycyrrhizate, Glyceryl Acrylate/Acrylic Acid Copolymer, Ethylhexylglycerin, Xanthan Gum, Centella Asiatica Leaf Extract, Fructooligosaccharides, Sodium Phytate, Allantoin, Lactobacillus Ferment, Lactobacillus/Soybean Ferment Extract, Leuconostoc/Radish Root Ferment Filtrate, Yeast Ferment Extract, Tocopherol, Epigallocatechin Gallate, Madecassoside, Beta-Glucan, Centella Asiatica Extract, Asiaticoside, Madecassic Acid, Asiatic Acid",~$26 USD
177,Alastin Skincare Transform Body Treatment,Alastin Skincare,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/alastin-skincare-transform-body-treatment,"Water/Aqua/Eau, Caprylic/Capric Triglyceride, Squalane, Glycerin, C12-16 Alcohols, Dimethicone, Cetearyl Alcohol, Palmitic Acid, Caffeine, Hexapeptide-11, Palmitoyl Tripeptide-1, Palmitoyl Hexapeptide-12, Phosphatidylserine, Oleuropein, Plantago Lanceolata Leaf Extract, Centella Asiatica Extract, Butyrospermum Parkii (Shea) Butter Extract, Glaucium Flavum Leaf Extract, Persea Gratissima (Avocado) Fruit Extract, Olea Europaea (Olive) Leaf Extract, Acetyl Tetrapeptide-2, Hydroxymethoxyphenyl Decanone, Dunaliella Salina Extract, Peucedanum Graveolens (Dill) Extract, Linum Usitatissimum (Linseed) Seed Extract, Euglena Gracilis Extract, Hydrolyzed Candida Saitoana Extract, Xanthan Gum, Hydrogenated Lecithin, Bentonite, Helianthus Annuus (Sunflower) Seed Oil, Lecithin, Sclerotium Gum, Pullulan, Propanediol, Caprylyl Methicone, Butylene Glycol, Phospholipids, Tocopherol, Ascorbyl Palmitate, Citrus Aurantium Dulcis (Orange) Peel Oil, Disodium EDTA, Ethylhexylglycerin, Caprylyl Glycol, Caprylhydroxamic Acid, Phenoxyethanol.",
178,Skincare Generics CE Serum,Skincare Generics,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/skincare-generics-ce-serum,"Aqua/Water/Eau, Ethoxydiglycol, Ascorbic Acid, Glycerin, Propylene Glycol, Laureth-23, Phenoxyethanol, Tocopherol, Triethanolamine, Ferulic Acid, Panthenol, Sodium Hyaluronate.",
179,Rosken Whitening And Firming Cream,Rosken,#sulfate-free,https://www.skincarisma.com/products/rosken-whitening-and-firming-cream,"Water, Caprylic/Capric Triglyceride, Cyclomethicone, Sweet Almond Oil, Glycerin, Cetearyl Alcohol, Dimethicone, Octyldodecanol, Diacetyl Boldine, Triethanolamine, Phenoxyethanol, Carbomer, Ceteareth-20, Hydrolysed Elastin, Yeast Extract, Methylparaben, Allantoin, Imidazolidinyl Urea, Lactic Acid, Pentylene Glycol, Serine, Sodium Chloride, Sodium Lactate, Sorbitol, Urea, Acrylates Alkyl Acrylate Crosspolymer, Parfum, Tocopheryl Acetate, Disodium EDTA, Propylparaben, Squalane, BHT, Ubiquinone.",
180,L'Oreal Everpure Glossing Conditioner,L'Oreal,"#paraben-free, #sulfate-free",https://www.skincarisma.com/products/l-oreal-everpure-glossing-conditioner,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Amodimethicone, Parfum/Fragrance, Isopropyl Alcohol, Phenoxyethanol, Benzoic Acid, Trideceth-6, Argania Spinosa Kernel Oil, Potassium Hydroxide, Ethylhexyl Salicylate, Mica, Linalool, Limonene, Cetrimonium Chloride, Citric Acid, Hydroxycitronellal, Ci 77891/Titanium Dioxide, Citronellol.",
181,The ceel Tüy Inceltici Süt,The ceel,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/the-ceel-t-y-inceltici-s-t,"Aqua, Cetyl Alcohol, Glycerin, Sodium Hyaluronate, Ceteareth-25, Propylene Glycol, Phenoxyethanol, Parfum, Urtica Dioica Extract, Carbomer, Triethanolamine, Ethylhexylglycerin, Benzyl Salicylate, Hexyl Cinnamal, Terpineol.",
182,Dr. Althea Aqua Glowing Sunscreen,Dr. Althea,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free",https://www.skincarisma.com/products/dr-althea-aqua-glowing-sunscreen,"Water, Bambusa Vulgaris Water, Isononyl Isononanoate, Propanediol, Butyloctyl Salicylate, Ethylhexyl Triazone, Polymethylsilsesquioxane, Dibutyl Adipate, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Niacinamide, Drometrizole Trisiloxane, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol, 1,2-Hexanediol, Pentylene Glycol, Polyglyceryl-3 Methylglucose Distearate, Glycereth-26, Panthenol, Behenyl Alcohol, Tromethamine, Decyl Glucoside, Caprylyl Methicone, Hydrogenated Castor Oil/Sebacic Acid Copolymer, Carbomer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Polyglyceryl-6 Distearate, Polyacrylate Crosspolymer-6, Trimethylsiloxysilicate, Ethylhexylglycerin, Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters, Sodium Stearoyl Glutamate, Adenosine, Glycerin, Sodium Hyaluronate, Xanthan Gum, Ceramide NP, Tocopherol, Butylene Glycol, Caulerpa Lentillifera Extract, Sodium Dna.",
183,Be Bodywise Hair Growth Concentrate,Be Bodywise,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/be-bodywise-hair-growth-concentrate,"Aqua, Propanediol, Butylene Glycol, Saw Palmetto Extract, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Apigenin, Oleanolic Acid, Biotinoyl Tripeptide-1 (Procapil), Fenugreek Extract, Moringa Extract, Glycerin, Sodium Metabisulfite, Glycine, Larix Europaea Wood Extract, Zinc Chloride, Camellia Sinensis Leaf Extract (Redensyl), Arginine, Lactic Acid, Glycine Soja (Soybean) Germ Extract, Triticum Vulgare (Wheat) Germ Extract, Scutellaria Baicalensis Root Extract (Baicapil), Red Clover Extract, Phenoxyethanol, Ethylhexylglycerin, D-Panthenol, Glycerine, EDTA, Fragrance, Ci 19140, Ci 42090.",
184,Dark Spot Essence,Lacoco En Nature,#fragrance & essentialoil-free,https://www.skincarisma.com/products/dark-spot-essence,"Water, Propylene Glycol, Glycolic Acid, Niacinamide, Glycerin, Gluconolactone, Tranexamic Acid, Salicylic Acid, Xanthan Gum, Morus Alba Fruit Extract, Daucus Carota Sativa Root Extract, Butylene Glycol, Sodium Hydroxymethylglycinate, Aloe Barbadensis Leaf Extract, Glycyrrhiza Uralensis Root Extract, Tetrasodium EDTA, 1,2-Hexanediol.",USD 11.50
185,Garnier Wahre Schätze,Garnier,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/garnier-wahre-sch-tze,"AQUA/WATER, CETYL ALCOHOL, PEG-180, Cl 19140/YELLOWw5, CI 15985/ YELLOW 6, ELAEIS GUINEENSIS OIL/PALM OIL, ALCOHOL HYDROXYETHYLCELLULOSE, DODECENE, STEARYL ALCOHOL, MEL/HONEY, CHLORHEXIDINE DIGLUCONATE, POLOXAMER 407, LIMONENE, BENZYLALCOHOL, BENZYL SALICYLATE, ISOPROPYL MYRISTATE, ISOSTEARYL ALCOHOL, 2-0LEAMIDO-1, 3-0CTADECANEDIOL, PROPOLIS EXTRACT, MYRISTYLALCOHOL, CETRIMONIUM CHLORIDE, CETYL ESTERS, BHT, CITRIC ACID, LAURYL PEG/PPG-18/18 METHICONE, COUMARIN, ROYAL JELLY, GLYCERIN.",
186,Garnier Birkin,Garnier,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/garnier-birkin,"Aqua/Water, Alcohol Denat, Ci 15985/Yellow 6, Ci 19140/Yellow 5, Cl 42090 Blue 1, Chamomilla Recutita Extract/Matricaria Flower Extract, Tocopheryl Acetate, Sodium Salicylate, Hydroxypropyltrimonium Hydrolyzed Wheat Protein, Sodium Hydroxide, PEG-40 Hydrogenated Castor Oil, Eugenol, Dihydroxypropyl PEG-5 Linoleammonium Chloride, Diisopropyl Adipate, Allantoin, Limonene, Benzophenone-4, Menthol, Linalool, Benzyl Alcohol, Propylene Glycol, Biotin, Caprylic Acid, Capric Acid, Parfum/Fragrance, Betula Alba Extract, Urtica Dioica/Nettle Extract, Citric Acid, Equisetum Arvense Extract, Coumarin, Glyceryl Linoleate, Glyceryl Oleate, Glyceryl Linolenate.",
187,Keana Nadeshiko Rice Toner,Keana Nadeshiko,"#fragrance & essentialoil-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/keana-nadeshiko-rice-toner,"Water, PEG-8, Glycerin, Dipropylene Glycol, Rice Ferment Filtrate (Sake), Oryza Sativa (Rice) Bran Oil, Glycosphingolipids, Oryza Sativa (Rice) Bran Extract, Saccharomyces/Rice Bran Ferment, Sodium Hyaluronate, Honey, Cynara Scolymus (Artichoke) Leaf Extract, Lactic Acid, Hydroxyethyl Urea, Dipotassium Glycyrrhizate, Sorbitol, Polyglyceryl-10 Oleate, Lecithin, Butylene Glycol, Sodium Citrate, Phenoxyethanol, Methylparaben.",
188,Rice Niacinamide Facial Mist,Bonnyhill,#paraben-free,https://www.skincarisma.com/products/rice-niacinamide-facial-mist,"Water (Aqua), Butylene Glycol, 1,2-Hexanediol, Niacinamide, Glycerin, Polysorbate 80, Trehalose, Fragrance, Styrene/VP Copolymer, Disodium EDTA, Betaine, Allantoin, Panthenol, Sodium Hyaluronate, Benzyl Glycol, Beta-Glucan, Sodium Dodoxynol-40 Sulfate, Ethylhexylglycerin, Sorbic Acid, Avena Sativa (Oat) Extract, Polygonum Fagopyrum (Buckwheat) Seed Extract, Castanea Crenata (Chestnut) Shell Extract, Oryza Sativa (Rice) Seed Extract, Canavalia Gladiata Extract, Oryza Sativa (Rice) Bran Extract, Raspberry Ketone, Butoxydiglycol",
189,Madagascar Centella Tone Brightening Cleansing Gel Foam,SKIN1004,#fragrance & essentialoil-free,https://www.skincarisma.com/products/madagascar-centella-tone-brightening-cleansing-gel-foam,"Centella Asiatica Extract (41%), Water, Lauryl Hydroxysultaine, Glycerin, Disodium Cocoamphodiacetate, Potassium Cocoyl Glycinate, Sodium Chloride, Potassium Cocoate, Sodium Lauroyl Glutamate, Vitis Vinifera (Grape) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Carica Papaya (Papaya) Fruit Extract, Prunus Mume Fruit Extract, Madecassoside, 1,2-Hexanediol, Xylitylglucoside, Anhydroxylitol, Xylitol, Niacinamide, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, 3-O-Ethyl Ascorbic Acid, Trehalose, Butylene Glycol, Panthenol, Agave Tequilana Leaf Extract, Glucose, Caprylic/Capric Triglyceride, Hexylene Glycol, Pentylene Glycol, Citric Acid, Potassium Benzoate, Ethylhexylglycerin, Disodium EDTA",
190,Propolis Light Ampoule,COSRX,#fragrance & essentialoil-free,https://www.skincarisma.com/products/propolis-light-ampoule,"Propolis Extract, Butylene Glycol, Glycerin, Betaine, 1,2-Hexanediol, Cassia Obtusifolia Seed Extract, Sodium Hyaluronate, Hydroxyethylcellulose, Carbomer, Panthenol, Arginine",
191,For Skin's Sake RetinAL Serum 0.15% With Samphira Oil,For Skin's Sake,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/for-skin-s-sake-retinal-serum-0-15-with-samphira-oil,"Aqua, Glycerin, Triethylhexanoin, Lactobacillus/Collagen/Mesembryanthemum Crystallinum Leaf Extract Ferment Lysate, Caprylic/Capric Triglyceride, Propylene Glycol, Polysorbate 80, Centella Asiatica Leaf Extract, Cetyl Alcohol, Glyceryl Stearate, Phenoxyethanol, Retinal, PEG-7 Glyceryl Cocoate, Ceramide NP, Sodium Hyaluronate, Crithmum Maritimum Extract, Tromethamine, Polyglutamic Acid, Hydrolyzed Hyaluronic Acid, Hydroxypropyltrimonium Hyaluronate, Butylene Glycol, Sucrose Laurate, 1,2-Hexanediol, Hydroxyacetophenone, Inulin Lauryl Carbamate, Sodium Acetylated Hyaluronate, PEG-75 Stearate, Ceteareth-20, Disodium EDTA, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Carbomer, Ethylhexylglycerin, Citric Acid, Potassium Sorbate, Sodium Benzoate.",
192,Tosowoong Pink Peptide 12 Pdrn Serum,Tosowoong,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/tosowoong-pink-peptide-12-pdrn-serum,"Water, Glycerin, Dipropylene Glycol, Isopropyl Myristate, 1,2-Hexanediol, Glycereth-26, Niacinamide, Sodium Dna, Butylene Glycol, Coccinia Indica Fruit Extract, Eclipta Prostrata Extract, Diglycerin, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caprylyl/Capryl Glucoside, Polyisobutene, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Arginine, Ethylhexylglycerin, Adenosine, Sorbitan Oleate, Disodium EDTA, Sodium Hyaluronate, Melia Azadirachta Flower Extract, Ocimum Sanctum Leaf Extract, Melia Azadirachta Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Cyanocobalamin, Glyceryl Acrylate/Acrylic Acid Copolymer, Propylene Glycol, Alcohol, Phenoxyethanol, Pvm/Ma Copolymer, Caprylyl Glycol, Lecithin, Caprylic/Capric Triglyceride, Polyglyceryl-10 Oleate, Bakuchiol, Polysorbate 20, Atelocollagen, Desamido Collagen, Hydrolyzed Collagen, Soluble Collagen, Polysorbate 80, Salmon Egg Extract, Tocopheryl Acetate, Ubiquinone, Collagen, Collagen Amino Acids, Sodium Ascorbyl Phosphate, Copper Tripeptide-1, Procollagen, Tripeptide-1, Tripeptide-29, Hexapeptide-12, Nicotinoyl Tripeptide-35, Palmitoyl Tripeptide-1, Acetyl Hexapeptide-8, Hexapeptide-9, Nonapeptide-7, Palmitoyl Pentapeptide-4, Palmitoyl Tetrapeptide-7, Palmitoyl Tripeptide-29.",
193,Bhumi HPR Retinol Serum,Bhumi,"#fragrance & essentialoil-free, #paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/bhumi-hpr-retinol-serum,"Water, Butylene Glycol, Glycerin, Honey, Pentylene Glycol, Polysorbate 20, Polyquaternium-37, Ferulic Acid, Panthenol, Dimethyl Isosorbide, Phenoxyethanol, Paraffinum Liquidum, Opuntia Ficus-Indica Stem Extract, Styrene/Acrylates Copolymer, Chlorphenesin, Hydroxypropyl Cyclodextrin, Viola Tricolor Extract, Hydroxypinacolone Retinoate, Trideceth-6, Sargassum Fulvellum Extract, Caprylic/Capric Triglyceride, Brassica Campestris Flower Extract, Camellia Japonica Flower Extract, Centaurea Cyanus Flower Extract, Cosmos Sulphureus Flower/Leaf/Stem Extract, Magnolia Kobus Flower Extract, Narcissus Pseudo-Narcissus Flower Extract, Rosa Hybrid Flower Extract, 1,2-Hexanediol, Retinol, Hydrolyzed Hyaluronic Acid, Tetrasodium EDTA, Dextran, Sodium Metabisulfite, Trifluoroacetyl Tripeptide-2.",
194,Swisse Skincare BHA 2% Clear Skin Am Balance Serum,Swisse,"#paraben-free, #sulfate-free, #silicone-free",https://www.skincarisma.com/products/swisse-skincare-bha-2-clear-skin-am-balance-serum,"Water, Alcohol, Salicylic Acid, Hydroxyethylcellulose, Mandelic Acid, Sodium Citrate, Phenoxyethanol, Decyl Glucoside, Benzyl Alcohol, Fragrance, Disodium EDTA, Sodium Hyaluronate, Limonene, Linalool, Citronellol, Geraniol, Citral.",
195,Kx Active Concentrates Bio-Mimicking Peptides Serum,Kate Somerville,#fragrance & essentialoil-free,https://www.skincarisma.com/products/kx-active-concentrates-bio-mimicking-peptides-serum,"Water, PPG-24-Glycereth-24, Glycerin, Propanediol, Spondias Mombin Pulp Extract, Mangifera Indica Pulp Extract, Musa Sapientum Pulp Extract, Acetyl Glutamine, Sodium Hyaluronate, Acer Rubrum Extract, Sh-Polypeptide-1, Sh-Oligopeptide-2, Sh-Oligopeptide-1, Sh-Polypeptide-9, Sh-Polypeptide-11, Panthenol, Cichorium Intybus Leaf Extract, Zinc PCA, Caprylyl Glycol, Glycine Soja Seed Extract, Lecithin, Sclerotium Gum, Pullulan, 1,2-Hexanediol, Bacillus, Caprylhydroxamic Acid, Silica, Adenosine, Benzyl Alcohol, Potassium Sorbate, Butylene Glycol, Hexylene Glycol, Disodium EDTA, Citric Acid, Sodium Benzoate, Xanthan Gum.",
196,The Repair Hero,Yepoda,"#fragrance & essentialoil-free, #alcohol-free, #paraben-free, #silicone-free, #sulfate-free",https://www.skincarisma.com/products/the-repair-hero,"Bifida Ferment Lysate, Glycerin, 1,2-Hexanediol, Niacinamide, Butylene Glycol, Sodium Hyaluronate, Lactobacillus Ferment Lysate, Ethylhexylglycerin, Copper Tripeptide-1, Camellia Sinensis Callus Culture Extract, Cyanocobalamin, Water (Aqua), Polyglutamic Acid.",
